match_id,year,match_date,team,minute_label,own_goal,player_name,birth_date,count_tournaments,Series Name
M-1930-01,1930,1930-07-13,France,19,0,Laurent Lucien,1907-12-10,2,FIFA
M-1930-01,1930,1930-07-13,France,40,0,Langiller Marcel,1908-06-02,1,FIFA
M-1930-01,1930,1930-07-13,France,43,0,Maschinot André,1903-06-28,1,FIFA
M-1930-01,1930,1930-07-13,France,87,0,Maschinot André,1903-06-28,1,FIFA
M-1930-01,1930,1930-07-13,Mexico,70,0,Carreño Juan,1907-08-14,1,FIFA
M-1930-02,1930,1930-07-13,United States,69,0,Patenaude Bert,1909-11-04,1,FIFA
M-1930-03,1930,1930-07-14,Yugoslavia,21,0,Tirnanić Aleksandar,1911-07-15,1,FIFA
M-1930-03,1930,1930-07-14,Yugoslavia,30,0,Bek Ivan,1909-10-29,1,FIFA
M-1930-03,1930,1930-07-14,Brazil,62,0,Preguinho,1905-02-08,1,FIFA
M-1930-04,1930,1930-07-14,Romania,1,0,Deşu Adalbert,1909-03-24,1,FIFA
M-1930-04,1930,1930-07-14,Romania,79,0,Stanciu Constantin,1911-03-05,1,FIFA
M-1930-04,1930,1930-07-14,Romania,89,0,Kovács Miklós,1911-12-23,1,FIFA
M-1930-04,1930,1930-07-14,Peru,75,0,Souza Ferreira Luis,1904-06-30,1,FIFA
M-1930-05,1930,1930-07-15,Argentina,81,0,Monti Luis,1901-05-15,2,FIFA
M-1930-06,1930,1930-07-16,Chile,3,0,Vidal Carlos,1902-02-24,1,FIFA
M-1930-06,1930,1930-07-16,Chile,65,0,Vidal Carlos,1902-02-24,1,FIFA
M-1930-06,1930,1930-07-16,Chile,52,1,Rosas Manuel,1912-04-17,1,FIFA
M-1930-07,1930,1930-07-17,Yugoslavia,60,0,Bek Ivan,1909-10-29,1,FIFA
M-1930-07,1930,1930-07-17,Yugoslavia,67,0,Bek Ivan,1909-10-29,1,FIFA
M-1930-07,1930,1930-07-17,Yugoslavia,65,0,Marjanović Blagoje,1907-09-09,1,FIFA
M-1930-07,1930,1930-07-17,Yugoslavia,85,0,Vujadinović Đorđe,1909-12-06,1,FIFA
M-1930-08,1930,1930-07-17,United States,10,0,Patenaude Bert,1909-11-04,1,FIFA
M-1930-08,1930,1930-07-17,United States,15,0,Patenaude Bert,1909-11-04,1,FIFA
M-1930-08,1930,1930-07-17,United States,50,0,Patenaude Bert,1909-11-04,1,FIFA
M-1930-09,1930,1930-07-18,Uruguay,65,0,Castro Héctor,1904-11-29,1,FIFA
M-1930-10,1930,1930-07-19,Chile,67,0,Subiabre Guillermo,1902-02-25,1,FIFA
M-1930-11,1930,1930-07-19,Argentina,8,0,Stábile Guillermo,1905-01-17,1,FIFA
M-1930-11,1930,1930-07-19,Argentina,17,0,Stábile Guillermo,1905-01-17,1,FIFA
M-1930-11,1930,1930-07-19,Argentina,80,0,Stábile Guillermo,1905-01-17,1,FIFA
M-1930-11,1930,1930-07-19,Argentina,12,0,Zumelzú Adolfo,1902-01-05,1,FIFA
M-1930-11,1930,1930-07-19,Argentina,55,0,Zumelzú Adolfo,1902-01-05,1,FIFA
M-1930-11,1930,1930-07-19,Argentina,53,0,Varallo Francisco,1910-02-05,1,FIFA
M-1930-11,1930,1930-07-19,Mexico,42,0,Rosas Manuel,1912-04-17,1,FIFA
M-1930-11,1930,1930-07-19,Mexico,65,0,Rosas Manuel,1912-04-17,1,FIFA
M-1930-11,1930,1930-07-19,Mexico,75,0,Gayón Roberto,1905-01-01,1,FIFA
M-1930-12,1930,1930-07-20,Brazil,37,0,Moderato,1902-07-14,1,FIFA
M-1930-12,1930,1930-07-20,Brazil,73,0,Moderato,1902-07-14,1,FIFA
M-1930-12,1930,1930-07-20,Brazil,57,0,Preguinho,1905-02-08,1,FIFA
M-1930-12,1930,1930-07-20,Brazil,83,0,Preguinho,1905-02-08,1,FIFA
M-1930-13,1930,1930-07-20,Paraguay,40,0,Vargas Peña Luis,1907-04-23,1,FIFA
M-1930-14,1930,1930-07-21,Uruguay,7,0,Dorado Pablo,1908-06-22,1,FIFA
M-1930-14,1930,1930-07-21,Uruguay,31,0,Anselmo Peregrino,1902-04-30,1,FIFA
M-1930-14,1930,1930-07-21,Uruguay,35,0,Cea Pedro,1900-09-01,1,FIFA
M-1930-15,1930,1930-07-22,Argentina,12,0,Stábile Guillermo,1905-01-17,1,FIFA
M-1930-15,1930,1930-07-22,Argentina,13,0,Stábile Guillermo,1905-01-17,1,FIFA
M-1930-15,1930,1930-07-22,Argentina,51,0,Evaristo Mario,1908-12-10,1,FIFA
M-1930-15,1930,1930-07-22,Chile,15,0,Subiabre Guillermo,1902-02-25,1,FIFA
M-1930-16,1930,1930-07-26,Argentina,20,0,Monti Luis,1901-05-15,2,FIFA
M-1930-16,1930,1930-07-26,Argentina,56,0,Scopelli Alejandro,1908-05-12,1,FIFA
M-1930-16,1930,1930-07-26,Argentina,69,0,Stábile Guillermo,1905-01-17,1,FIFA
M-1930-16,1930,1930-07-26,Argentina,87,0,Stábile Guillermo,1905-01-17,1,FIFA
M-1930-16,1930,1930-07-26,Argentina,80,0,Peucelle Carlos,1908-09-13,1,FIFA
M-1930-16,1930,1930-07-26,Argentina,85,0,Peucelle Carlos,1908-09-13,1,FIFA
M-1930-16,1930,1930-07-26,United States,89,0,Brown Jim,1908-12-31,1,FIFA
M-1930-17,1930,1930-07-27,Uruguay,18,0,Cea Pedro,1900-09-01,1,FIFA
M-1930-17,1930,1930-07-27,Uruguay,67,0,Cea Pedro,1900-09-01,1,FIFA
M-1930-17,1930,1930-07-27,Uruguay,72,0,Cea Pedro,1900-09-01,1,FIFA
M-1930-17,1930,1930-07-27,Uruguay,20,0,Anselmo Peregrino,1902-04-30,1,FIFA
M-1930-17,1930,1930-07-27,Uruguay,31,0,Anselmo Peregrino,1902-04-30,1,FIFA
M-1930-17,1930,1930-07-27,Uruguay,61,0,Iriarte Santos,1902-11-02,1,FIFA
M-1930-17,1930,1930-07-27,Yugoslavia,4,0,Vujadinović Đorđe,1909-12-06,1,FIFA
M-1930-18,1930,1930-07-30,Uruguay,12,0,Dorado Pablo,1908-06-22,1,FIFA
M-1930-18,1930,1930-07-30,Uruguay,57,0,Cea Pedro,1900-09-01,1,FIFA
M-1930-18,1930,1930-07-30,Uruguay,68,0,Iriarte Santos,1902-11-02,1,FIFA
M-1930-18,1930,1930-07-30,Uruguay,89,0,Castro Héctor,1904-11-29,1,FIFA
M-1930-18,1930,1930-07-30,Argentina,20,0,Peucelle Carlos,1908-09-13,1,FIFA
M-1930-18,1930,1930-07-30,Argentina,37,0,Stábile Guillermo,1905-01-17,1,FIFA
M-1934-01,1934,1934-05-27,Austria,44,0,Sindelar Matthias,1903-02-10,1,FIFA
M-1934-01,1934,1934-05-27,Austria,93,0,Schall Anton,1907-06-22,1,FIFA
M-1934-01,1934,1934-05-27,Austria,109,0,Bican Josef,1913-09-25,1,FIFA
M-1934-01,1934,1934-05-27,France,18,0,Nicolas Jean,1913-06-09,2,FIFA
M-1934-01,1934,1934-05-27,France,116,0,Verriest Georges,1909-07-15,1,FIFA
M-1934-02,1934,1934-05-27,Czechoslovakia,50,0,Puč Antonín,1907-05-16,2,FIFA
M-1934-02,1934,1934-05-27,Czechoslovakia,67,0,Nejedlý Oldřich,1909-12-26,2,FIFA
M-1934-02,1934,1934-05-27,Romania,11,0,Dobay Ștefan,1909-09-26,2,FIFA
M-1934-03,1934,1934-05-27,Germany,25,0,Kobierski Stanislaus,1910-11-15,1,FIFA
M-1934-03,1934,1934-05-27,Germany,49,0,Siffling Otto,1912-08-03,2,FIFA
M-1934-03,1934,1934-05-27,Germany,66,0,Conen Edmund,1914-11-10,1,FIFA
M-1934-03,1934,1934-05-27,Germany,70,0,Conen Edmund,1914-11-10,1,FIFA
M-1934-03,1934,1934-05-27,Germany,87,0,Conen Edmund,1914-11-10,1,FIFA
M-1934-03,1934,1934-05-27,Belgium,29,0,Voorhoof Bernard,1910-05-10,3,FIFA
M-1934-03,1934,1934-05-27,Belgium,43,0,Voorhoof Bernard,1910-05-10,3,FIFA
M-1934-04,1934,1934-05-27,Hungary,11,0,Teleki Pál,1906-03-05,1,FIFA
M-1934-04,1934,1934-05-27,Hungary,31,0,Toldi Géza,1909-02-11,2,FIFA
M-1934-04,1934,1934-05-27,Hungary,61,0,Toldi Géza,1909-02-11,2,FIFA
M-1934-04,1934,1934-05-27,Hungary,53,0,Vincze Jenő,1908-11-20,2,FIFA
M-1934-04,1934,1934-05-27,Egypt,35,0,Fawzi Abdulrahman,1909-08-11,1,FIFA
M-1934-04,1934,1934-05-27,Egypt,39,0,Fawzi Abdulrahman,1909-08-11,1,FIFA
M-1934-05,1934,1934-05-27,Italy,18,0,Schiavio Angelo,1905-10-15,1,FIFA
M-1934-05,1934,1934-05-27,Italy,29,0,Schiavio Angelo,1905-10-15,1,FIFA
M-1934-05,1934,1934-05-27,Italy,64,0,Schiavio Angelo,1905-10-15,1,FIFA
M-1934-05,1934,1934-05-27,Italy,20,0,Orsi Raimundo,1901-12-02,1,FIFA
M-1934-05,1934,1934-05-27,Italy,69,0,Orsi Raimundo,1901-12-02,1,FIFA
M-1934-05,1934,1934-05-27,Italy,63,0,Ferrari Giovanni,1907-12-06,2,FIFA
M-1934-05,1934,1934-05-27,Italy,90,0,Meazza Giuseppe,1910-08-23,2,FIFA
M-1934-05,1934,1934-05-27,United States,57,0,Donelli Aldo,1907-07-22,1,FIFA
M-1934-06,1934,1934-05-27,Spain,18,0,Iraragorri José,1912-03-16,1,FIFA
M-1934-06,1934,1934-05-27,Spain,25,0,Iraragorri José,1912-03-16,1,FIFA
M-1934-06,1934,1934-05-27,Spain,29,0,Lángara Isidro,1912-05-25,1,FIFA
M-1934-06,1934,1934-05-27,Brazil,55,0,Leônidas,1913-09-06,2,FIFA
M-1934-07,1934,1934-05-27,Sweden,9,0,Jonasson Sven,1909-07-09,2,FIFA
M-1934-07,1934,1934-05-27,Sweden,67,0,Jonasson Sven,1909-07-09,2,FIFA
M-1934-07,1934,1934-05-27,Sweden,79,0,Kroon Knut,1906-06-19,1,FIFA
M-1934-07,1934,1934-05-27,Argentina,4,0,Belis Ernesto,1909-02-01,1,FIFA
M-1934-07,1934,1934-05-27,Argentina,48,0,Galateo Alberto,1912-03-04,1,FIFA
M-1934-08,1934,1934-05-27,Switzerland,7,0,Kielholz Leopold,1911-06-09,2,FIFA
M-1934-08,1934,1934-05-27,Switzerland,43,0,Kielholz Leopold,1911-06-09,2,FIFA
M-1934-08,1934,1934-05-27,Switzerland,66,0,Abegglen André,1909-03-07,2,FIFA
M-1934-08,1934,1934-05-27,Netherlands,29,0,Smit Kick,1911-11-03,2,FIFA
M-1934-08,1934,1934-05-27,Netherlands,69,0,Vente Leen,1911-05-14,2,FIFA
M-1934-09,1934,1934-05-31,Austria,8,0,Horvath Johann,1903-05-20,1,FIFA
M-1934-09,1934,1934-05-31,Austria,51,0,Zischek Karl,1910-08-28,1,FIFA
M-1934-09,1934,1934-05-31,Hungary,60,0,Sárosi György,1912-09-15,2,FIFA
M-1934-10,1934,1934-05-31,Czechoslovakia,24,0,Svoboda František,1905-07-05,1,FIFA
M-1934-10,1934,1934-05-31,Czechoslovakia,49,0,Sobotka Jiří,1911-06-06,1,FIFA
M-1934-10,1934,1934-05-31,Czechoslovakia,82,0,Nejedlý Oldřich,1909-12-26,2,FIFA
M-1934-10,1934,1934-05-31,Switzerland,18,0,Kielholz Leopold,1911-06-09,2,FIFA
M-1934-10,1934,1934-05-31,Switzerland,78,0,Jäggi Willy,1906-07-28,1,FIFA
M-1934-11,1934,1934-05-31,Germany,60,0,Hohmann Karl,1908-06-18,1,FIFA
M-1934-11,1934,1934-05-31,Germany,63,0,Hohmann Karl,1908-06-18,1,FIFA
M-1934-11,1934,1934-05-31,Sweden,82,0,Dunker Gösta,1905-09-16,1,FIFA
M-1934-12,1934,1934-05-31,Italy,44,0,Ferrari Giovanni,1907-12-06,2,FIFA
M-1934-12,1934,1934-05-31,Spain,30,0,Regueiro Luis,1908-07-01,1,FIFA
M-1934-13,1934,1934-06-01,Italy,11,0,Meazza Giuseppe,1910-08-23,2,FIFA
M-1934-14,1934,1934-06-03,Czechoslovakia,21,0,Nejedlý Oldřich,1909-12-26,2,FIFA
M-1934-14,1934,1934-06-03,Czechoslovakia,69,0,Nejedlý Oldřich,1909-12-26,2,FIFA
M-1934-14,1934,1934-06-03,Czechoslovakia,80,0,Nejedlý Oldřich,1909-12-26,2,FIFA
M-1934-14,1934,1934-06-03,Germany,62,0,Noack Rudolf,1913-03-20,1,FIFA
M-1934-15,1934,1934-06-03,Italy,19,0,Guaita Enrique,1910-07-11,1,FIFA
M-1934-16,1934,1934-06-07,Germany,1,0,Lehner Ernst,1912-11-07,2,FIFA
M-1934-16,1934,1934-06-07,Germany,42,0,Lehner Ernst,1912-11-07,2,FIFA
M-1934-16,1934,1934-06-07,Germany,27,0,Conen Edmund,1914-11-10,1,FIFA
M-1934-16,1934,1934-06-07,Austria,28,0,Horvath Johann,1903-05-20,1,FIFA
M-1934-16,1934,1934-06-07,Austria,54,0,Sesta Karl,1906-03-18,1,FIFA
M-1934-17,1934,1934-06-10,Italy,81,0,Orsi Raimundo,1901-12-02,1,FIFA
M-1934-17,1934,1934-06-10,Italy,95,0,Schiavio Angelo,1905-10-15,1,FIFA
M-1934-17,1934,1934-06-10,Czechoslovakia,71,0,Puč Antonín,1907-05-16,2,FIFA
M-1938-01,1938,1938-06-04,Switzerland,43,0,Abegglen André,1909-03-07,2,FIFA
M-1938-01,1938,1938-06-04,Germany,29,0,Gauchel Josef,1916-09-11,1,FIFA
M-1938-02,1938,1938-06-05,Cuba,44,0,Socorro Héctor,1912-06-26,1,FIFA
M-1938-02,1938,1938-06-05,Cuba,103,0,Socorro Héctor,1912-06-26,1,FIFA
M-1938-02,1938,1938-06-05,Cuba,69,0,Magriñá José,1917-12-14,1,FIFA
M-1938-02,1938,1938-06-05,Romania,35,0,Bindea Silviu,1912-10-24,2,FIFA
M-1938-02,1938,1938-06-05,Romania,88,0,Baratky Iuliu,1910-05-14,2,FIFA
M-1938-02,1938,1938-06-05,Romania,105,0,Dobay Ștefan,1909-09-26,2,FIFA
M-1938-03,1938,1938-06-05,France,1,0,Veinante Émile,1907-06-12,3,FIFA
M-1938-03,1938,1938-06-05,France,16,0,Nicolas Jean,1913-06-09,2,FIFA
M-1938-03,1938,1938-06-05,France,69,0,Nicolas Jean,1913-06-09,2,FIFA
M-1938-03,1938,1938-06-05,Belgium,38,0,Isemborghs Hendrik,1914-01-30,1,FIFA
M-1938-04,1938,1938-06-05,Hungary,13,0,Kohut Vilmos,1906-07-17,1,FIFA
M-1938-04,1938,1938-06-05,Hungary,15,0,Toldi Géza,1909-02-11,2,FIFA
M-1938-04,1938,1938-06-05,Hungary,28,0,Sárosi György,1912-09-15,2,FIFA
M-1938-04,1938,1938-06-05,Hungary,89,0,Sárosi György,1912-09-15,2,FIFA
M-1938-04,1938,1938-06-05,Hungary,35,0,Zsengellér Gyula,1915-12-27,1,FIFA
M-1938-04,1938,1938-06-05,Hungary,76,0,Zsengellér Gyula,1915-12-27,1,FIFA
M-1938-05,1938,1938-06-05,Italy,2,0,Ferraris Pietro,1912-02-15,1,FIFA
M-1938-05,1938,1938-06-05,Italy,94,0,Piola Silvio,1913-09-29,1,FIFA
M-1938-05,1938,1938-06-05,Norway,83,0,Brustad Arne,1912-04-14,1,FIFA
M-1938-06,1938,1938-06-05,Brazil,18,0,Leônidas,1913-09-06,2,FIFA
M-1938-06,1938,1938-06-05,Brazil,93,0,Leônidas,1913-09-06,2,FIFA
M-1938-06,1938,1938-06-05,Brazil,104,0,Leônidas,1913-09-06,2,FIFA
M-1938-06,1938,1938-06-05,Brazil,25,0,Romeu,1911-03-26,1,FIFA
M-1938-06,1938,1938-06-05,Brazil,44,0,Perácio,1917-11-02,1,FIFA
M-1938-06,1938,1938-06-05,Brazil,71,0,Perácio,1917-11-02,1,FIFA
M-1938-06,1938,1938-06-05,Poland,23,0,Scherfke Fryderyk,1909-09-07,1,FIFA
M-1938-06,1938,1938-06-05,Poland,53,0,Wilimowski Ernst,1916-06-23,1,FIFA
M-1938-06,1938,1938-06-05,Poland,59,0,Wilimowski Ernst,1916-06-23,1,FIFA
M-1938-06,1938,1938-06-05,Poland,89,0,Wilimowski Ernst,1916-06-23,1,FIFA
M-1938-06,1938,1938-06-05,Poland,118,0,Wilimowski Ernst,1916-06-23,1,FIFA
M-1938-07,1938,1938-06-05,Czechoslovakia,93,0,Košťálek Josef,1909-08-31,2,FIFA
M-1938-07,1938,1938-06-05,Czechoslovakia,111,0,Zeman Josef,1915-01-23,1,FIFA
M-1938-07,1938,1938-06-05,Czechoslovakia,118,0,Nejedlý Oldřich,1909-12-26,2,FIFA
M-1938-08,1938,1938-06-09,Cuba,51,0,Socorro Héctor,1912-06-26,1,FIFA
M-1938-08,1938,1938-06-09,Romania,35,0,Dobay Ștefan,1909-09-26,2,FIFA
M-1938-09,1938,1938-06-09,Switzerland,42,0,Walaschek Eugen,1916-06-20,1,FIFA
M-1938-09,1938,1938-06-09,Switzerland,64,0,Bickel Alfred,1918-05-02,2,FIFA
M-1938-09,1938,1938-06-09,Switzerland,75,0,Abegglen André,1909-03-07,2,FIFA
M-1938-09,1938,1938-06-09,Switzerland,78,0,Abegglen André,1909-03-07,2,FIFA
M-1938-09,1938,1938-06-09,Germany,8,0,Hahnemann Wilhelm,1914-04-14,1,FIFA
M-1938-09,1938,1938-06-09,Germany,22,1,Lörtscher Ernst,1913-03-15,1,FIFA
M-1938-10,1938,1938-06-12,Brazil,30,0,Leônidas,1913-09-06,2,FIFA
M-1938-10,1938,1938-06-12,Czechoslovakia,65,0,Nejedlý Oldřich,1909-12-26,2,FIFA
M-1938-11,1938,1938-06-12,Hungary,40,0,Sárosi György,1912-09-15,2,FIFA
M-1938-11,1938,1938-06-12,Hungary,89,0,Zsengellér Gyula,1915-12-27,1,FIFA
M-1938-12,1938,1938-06-12,Italy,9,0,Colaussi Gino,1914-03-04,1,FIFA
M-1938-12,1938,1938-06-12,Italy,51,0,Piola Silvio,1913-09-29,1,FIFA
M-1938-12,1938,1938-06-12,Italy,72,0,Piola Silvio,1913-09-29,1,FIFA
M-1938-12,1938,1938-06-12,France,10,0,Heisserer Oscar,1914-07-18,1,FIFA
M-1938-13,1938,1938-06-12,Sweden,9,0,Andersson Harry,1913-03-07,1,FIFA
M-1938-13,1938,1938-06-12,Sweden,81,0,Andersson Harry,1913-03-07,1,FIFA
M-1938-13,1938,1938-06-12,Sweden,89,0,Andersson Harry,1913-03-07,1,FIFA
M-1938-13,1938,1938-06-12,Sweden,22,0,Wetterström Gustav,1911-10-15,1,FIFA
M-1938-13,1938,1938-06-12,Sweden,37,0,Wetterström Gustav,1911-10-15,1,FIFA
M-1938-13,1938,1938-06-12,Sweden,44,0,Wetterström Gustav,1911-10-15,1,FIFA
M-1938-13,1938,1938-06-12,Sweden,80,0,Keller Tore,1905-01-04,2,FIFA
M-1938-13,1938,1938-06-12,Sweden,84,0,Nyberg Arne,1913-06-20,1,FIFA
M-1938-14,1938,1938-06-14,Brazil,57,0,Leônidas,1913-09-06,2,FIFA
M-1938-14,1938,1938-06-14,Brazil,62,0,Roberto,1912-06-20,1,FIFA
M-1938-14,1938,1938-06-14,Czechoslovakia,25,0,Kopecký Vlastimil,1912-10-14,2,FIFA
M-1938-15,1938,1938-06-16,Hungary,37,0,Titkos Pál,1908-01-08,1,FIFA
M-1938-15,1938,1938-06-16,Hungary,39,0,Zsengellér Gyula,1915-12-27,1,FIFA
M-1938-15,1938,1938-06-16,Hungary,85,0,Zsengellér Gyula,1915-12-27,1,FIFA
M-1938-15,1938,1938-06-16,Hungary,65,0,Sárosi György,1912-09-15,2,FIFA
M-1938-15,1938,1938-06-16,Sweden,1,0,Nyberg Arne,1913-06-20,1,FIFA
M-1938-15,1938,1938-06-16,Hungary,19,1,Jacobsson Sven,1914-04-17,1,FIFA
M-1938-16,1938,1938-06-16,Italy,51,0,Colaussi Gino,1914-03-04,1,FIFA
M-1938-16,1938,1938-06-16,Italy,60,0,Meazza Giuseppe,1910-08-23,2,FIFA
M-1938-16,1938,1938-06-16,Brazil,87,0,Romeu,1911-03-26,1,FIFA
M-1938-17,1938,1938-06-19,Brazil,44,0,Romeu,1911-03-26,1,FIFA
M-1938-17,1938,1938-06-19,Brazil,63,0,Leônidas,1913-09-06,2,FIFA
M-1938-17,1938,1938-06-19,Brazil,74,0,Leônidas,1913-09-06,2,FIFA
M-1938-17,1938,1938-06-19,Brazil,80,0,Perácio,1917-11-02,1,FIFA
M-1938-17,1938,1938-06-19,Sweden,28,0,Jonasson Sven,1909-07-09,2,FIFA
M-1938-17,1938,1938-06-19,Sweden,38,0,Nyberg Arne,1913-06-20,1,FIFA
M-1938-18,1938,1938-06-19,Italy,6,0,Colaussi Gino,1914-03-04,1,FIFA
M-1938-18,1938,1938-06-19,Italy,35,0,Colaussi Gino,1914-03-04,1,FIFA
M-1938-18,1938,1938-06-19,Italy,16,0,Piola Silvio,1913-09-29,1,FIFA
M-1938-18,1938,1938-06-19,Italy,82,0,Piola Silvio,1913-09-29,1,FIFA
M-1938-18,1938,1938-06-19,Hungary,8,0,Titkos Pál,1908-01-08,1,FIFA
M-1938-18,1938,1938-06-19,Hungary,70,0,Sárosi György,1912-09-15,2,FIFA
M-1950-01,1950,1950-06-24,Brazil,30,0,Ademir,1922-11-08,1,FIFA
M-1950-01,1950,1950-06-24,Brazil,79,0,Ademir,1922-11-08,1,FIFA
M-1950-01,1950,1950-06-24,Brazil,65,0,Jair,1921-03-21,1,FIFA
M-1950-01,1950,1950-06-24,Brazil,71,0,Baltazar,1926-01-14,2,FIFA
M-1950-02,1950,1950-06-25,Yugoslavia,59,0,Mitić Rajko,1922-11-19,2,FIFA
M-1950-02,1950,1950-06-25,Yugoslavia,70,0,Tomašević Kosta,1923-07-25,1,FIFA
M-1950-02,1950,1950-06-25,Yugoslavia,84,0,Ognjanov Tihomir,1927-03-02,2,FIFA
M-1950-03,1950,1950-06-25,England,39,0,Mortensen Stan,1921-05-26,1,FIFA
M-1950-03,1950,1950-06-25,England,51,0,Mannion Wilf,1918-05-16,1,FIFA
M-1950-04,1950,1950-06-25,Spain,81,0,Igoa Silvestre,1920-09-05,1,FIFA
M-1950-04,1950,1950-06-25,Spain,83,0,Basora Estanislau,1926-11-18,1,FIFA
M-1950-04,1950,1950-06-25,Spain,89,0,Zarra Telmo,1921-01-20,1,FIFA
M-1950-04,1950,1950-06-25,United States,17,0,Pariani Gino,1928-02-21,1,FIFA
M-1950-05,1950,1950-06-25,Sweden,25,0,Jeppson Hasse,1925-05-10,1,FIFA
M-1950-05,1950,1950-06-25,Sweden,68,0,Jeppson Hasse,1925-05-10,1,FIFA
M-1950-05,1950,1950-06-25,Sweden,33,0,Andersson Sune,1921-02-22,1,FIFA
M-1950-05,1950,1950-06-25,Italy,7,0,Carapellese Riccardo,1922-07-01,1,FIFA
M-1950-05,1950,1950-06-25,Italy,75,0,Muccinelli Ermes,1927-07-28,2,FIFA
M-1950-06,1950,1950-06-28,Brazil,3,0,Alfredo,1920-01-01,1,FIFA
M-1950-06,1950,1950-06-28,Brazil,32,0,Baltazar,1926-01-14,2,FIFA
M-1950-06,1950,1950-06-28,Switzerland,17,0,Fatton Jacques,1925-12-19,2,FIFA
M-1950-06,1950,1950-06-28,Switzerland,88,0,Fatton Jacques,1925-12-19,2,FIFA
M-1950-07,1950,1950-06-28,Yugoslavia,20,0,Bobek Stjepan,1923-12-03,2,FIFA
M-1950-07,1950,1950-06-28,Yugoslavia,23,0,Čajkovski Željko,1925-05-05,1,FIFA
M-1950-07,1950,1950-06-28,Yugoslavia,51,0,Čajkovski Željko,1925-05-05,1,FIFA
M-1950-07,1950,1950-06-28,Yugoslavia,81,0,Tomašević Kosta,1923-07-25,1,FIFA
M-1950-07,1950,1950-06-28,Mexico,89,0,Ortiz Héctor,1928-12-20,1,FIFA
M-1950-08,1950,1950-06-29,Spain,17,0,Basora Estanislau,1926-11-18,1,FIFA
M-1950-08,1950,1950-06-29,Spain,30,0,Zarra Telmo,1921-01-20,1,FIFA
M-1950-09,1950,1950-06-29,United States,38,0,Gaetjens Joe,1924-03-19,1,FIFA
M-1950-10,1950,1950-06-29,Sweden,17,0,Sundqvist Stig,1922-07-19,1,FIFA
M-1950-10,1950,1950-06-29,Sweden,26,0,Palmér Karl-Erik,1929-04-17,1,FIFA
M-1950-10,1950,1950-06-29,Paraguay,35,0,López Atilio,1925-02-05,1,FIFA
M-1950-10,1950,1950-06-29,Paraguay,74,0,Fretes César López,1923-03-21,1,FIFA
M-1950-11,1950,1950-07-01,Brazil,4,0,Ademir,1922-11-08,1,FIFA
M-1950-11,1950,1950-07-01,Brazil,69,0,Zizinho,1922-09-14,1,FIFA
M-1950-12,1950,1950-07-02,Chile,16,0,Robledo George,1926-04-14,1,FIFA
M-1950-12,1950,1950-07-02,Chile,32,0,Cremaschi Atilio,1923-03-08,1,FIFA
M-1950-12,1950,1950-07-02,Chile,60,0,Cremaschi Atilio,1923-03-08,1,FIFA
M-1950-12,1950,1950-07-02,Chile,54,0,Prieto Andrés,1928-12-19,1,FIFA
M-1950-12,1950,1950-07-02,Chile,82,0,Riera Fernando,1920-06-27,1,FIFA
M-1950-12,1950,1950-07-02,United States,47,0,Wallace Frank,1922-07-15,1,FIFA
M-1950-12,1950,1950-07-02,United States,48,0,Maca Joe,1920-09-28,1,FIFA
M-1950-13,1950,1950-07-02,Spain,48,0,Zarra Telmo,1921-01-20,1,FIFA
M-1950-14,1950,1950-07-02,Italy,12,0,Carapellese Riccardo,1922-07-01,1,FIFA
M-1950-14,1950,1950-07-02,Italy,62,0,Pandolfini Egisto,1926-02-19,2,FIFA
M-1950-15,1950,1950-07-02,Uruguay,14,0,Míguez Oscar,1927-12-05,2,FIFA
M-1950-15,1950,1950-07-02,Uruguay,40,0,Míguez Oscar,1927-12-05,2,FIFA
M-1950-15,1950,1950-07-02,Uruguay,51,0,Míguez Oscar,1927-12-05,2,FIFA
M-1950-15,1950,1950-07-02,Uruguay,18,0,Vidal Ernesto,1921-11-15,1,FIFA
M-1950-15,1950,1950-07-02,Uruguay,23,0,Schiaffino Juan Alberto,1925-07-28,2,FIFA
M-1950-15,1950,1950-07-02,Uruguay,54,0,Schiaffino Juan Alberto,1925-07-28,2,FIFA
M-1950-15,1950,1950-07-02,Uruguay,83,0,Pérez Julio,1926-06-19,2,FIFA
M-1950-15,1950,1950-07-02,Uruguay,87,0,Ghiggia Alcides,1926-12-22,1,FIFA
M-1950-16,1950,1950-07-02,Switzerland,10,0,Bader René,1922-08-07,1,FIFA
M-1950-16,1950,1950-07-02,Switzerland,44,0,Antenen Charles,1929-11-03,3,FIFA
M-1950-16,1950,1950-07-02,Mexico,89,0,Casarín Horacio,1918-05-25,1,FIFA
M-1950-17,1950,1950-07-09,Brazil,17,0,Ademir,1922-11-08,1,FIFA
M-1950-17,1950,1950-07-09,Brazil,36,0,Ademir,1922-11-08,1,FIFA
M-1950-17,1950,1950-07-09,Brazil,52,0,Ademir,1922-11-08,1,FIFA
M-1950-17,1950,1950-07-09,Brazil,58,0,Ademir,1922-11-08,1,FIFA
M-1950-17,1950,1950-07-09,Brazil,39,0,Chico,1922-01-07,1,FIFA
M-1950-17,1950,1950-07-09,Brazil,88,0,Chico,1922-01-07,1,FIFA
M-1950-17,1950,1950-07-09,Brazil,85,0,Maneca,1926-01-28,1,FIFA
M-1950-17,1950,1950-07-09,Sweden,67,0,Andersson Sune,1921-02-22,1,FIFA
