year,match_id,match_name,match_date,team_name,player_id,minute_label,minute_stoppage,match_period,own_goal,penalty
1930,M-1930-01,France v Mexico,1930-07-13,France,P-09831,19,0,1,0,0
1930,M-1930-01,France v Mexico,1930-07-13,France,P-05670,40,0,1,0,0
1930,M-1930-01,France v Mexico,1930-07-13,France,P-07295,43,0,1,0,0
1930,M-1930-01,France v Mexico,1930-07-13,France,P-07295,87,0,2,0,0
1930,M-1930-01,France v Mexico,1930-07-13,Mexico,P-03952,70,0,2,0,0
1930,M-1930-02,United States v Belgium,1930-07-13,United States,P-09215,69,0,2,0,0
1930,M-1930-03,Yugoslavia v Brazil,1930-07-14,Yugoslavia,P-00319,21,0,1,0,0
1930,M-1930-03,Yugoslavia v Brazil,1930-07-14,Yugoslavia,P-06435,30,0,1,0,0
1930,M-1930-03,Yugoslavia v Brazil,1930-07-14,Brazil,P-03855,62,0,2,0,0
1930,M-1930-04,Romania v Peru,1930-07-14,Romania,P-00978,1,0,1,0,0
1930,M-1930-04,Romania v Peru,1930-07-14,Romania,P-04102,79,0,2,0,0
1930,M-1930-04,Romania v Peru,1930-07-14,Romania,P-02034,89,0,2,0,0
1930,M-1930-04,Romania v Peru,1930-07-14,Peru,P-00521,75,0,2,0,0
1930,M-1930-05,Argentina v France,1930-07-15,Argentina,P-03789,81,0,2,0,0
1930,M-1930-06,Chile v Mexico,1930-07-16,Chile,P-04216,3,0,1,0,0
1930,M-1930-06,Chile v Mexico,1930-07-16,Chile,P-04216,65,0,2,0,0
1930,M-1930-06,Chile v Mexico,1930-07-16,Chile,P-04652,52,0,2,1,0
1930,M-1930-07,Yugoslavia v Bolivia,1930-07-17,Yugoslavia,P-06435,60,0,2,0,0
1930,M-1930-07,Yugoslavia v Bolivia,1930-07-17,Yugoslavia,P-06435,67,0,2,0,0
1930,M-1930-07,Yugoslavia v Bolivia,1930-07-17,Yugoslavia,P-00296,65,0,2,0,0
1930,M-1930-07,Yugoslavia v Bolivia,1930-07-17,Yugoslavia,P-03989,85,0,2,0,0
1930,M-1930-08,United States v Paraguay,1930-07-17,United States,P-09215,10,0,1,0,0
1930,M-1930-08,United States v Paraguay,1930-07-17,United States,P-09215,15,0,1,0,0
1930,M-1930-08,United States v Paraguay,1930-07-17,United States,P-09215,50,0,2,0,0
1930,M-1930-09,Uruguay v Peru,1930-07-18,Uruguay,P-00826,65,0,2,0,0
1930,M-1930-10,Chile v France,1930-07-19,Chile,P-04702,67,0,2,0,0
1930,M-1930-11,Argentina v Mexico,1930-07-19,Argentina,P-04418,8,0,1,0,0
1930,M-1930-11,Argentina v Mexico,1930-07-19,Argentina,P-04418,17,0,1,0,0
1930,M-1930-11,Argentina v Mexico,1930-07-19,Argentina,P-04418,80,0,2,0,0
1930,M-1930-11,Argentina v Mexico,1930-07-19,Argentina,P-00455,12,0,1,0,0
1930,M-1930-11,Argentina v Mexico,1930-07-19,Argentina,P-00455,55,0,2,0,0
1930,M-1930-11,Argentina v Mexico,1930-07-19,Argentina,P-00290,53,0,2,0,0
1930,M-1930-11,Argentina v Mexico,1930-07-19,Mexico,P-04652,42,0,1,0,1
1930,M-1930-11,Argentina v Mexico,1930-07-19,Mexico,P-04652,65,0,2,0,0
1930,M-1930-11,Argentina v Mexico,1930-07-19,Mexico,P-04746,75,0,2,0,0
1930,M-1930-12,Brazil v Bolivia,1930-07-20,Brazil,P-04578,37,0,1,0,0
1930,M-1930-12,Brazil v Bolivia,1930-07-20,Brazil,P-04578,73,0,2,0,0
1930,M-1930-12,Brazil v Bolivia,1930-07-20,Brazil,P-03855,57,0,2,0,0
1930,M-1930-12,Brazil v Bolivia,1930-07-20,Brazil,P-03855,83,0,2,0,0
1930,M-1930-13,Paraguay v Belgium,1930-07-20,Paraguay,P-06978,40,0,1,0,0
1930,M-1930-14,Uruguay v Romania,1930-07-21,Uruguay,P-00275,7,0,1,0,0
1930,M-1930-14,Uruguay v Romania,1930-07-21,Uruguay,P-08997,31,0,1,0,0
1930,M-1930-14,Uruguay v Romania,1930-07-21,Uruguay,P-00724,35,0,1,0,0
1930,M-1930-15,Argentina v Chile,1930-07-22,Argentina,P-04418,12,0,1,0,0
1930,M-1930-15,Argentina v Chile,1930-07-22,Argentina,P-04418,13,0,1,0,0
1930,M-1930-15,Argentina v Chile,1930-07-22,Argentina,P-06416,51,0,2,0,0
1930,M-1930-15,Argentina v Chile,1930-07-22,Chile,P-04702,15,0,1,0,0
1930,M-1930-16,Argentina v United States,1930-07-26,Argentina,P-03789,20,0,1,0,0
1930,M-1930-16,Argentina v United States,1930-07-26,Argentina,P-03988,56,0,2,0,0
1930,M-1930-16,Argentina v United States,1930-07-26,Argentina,P-04418,69,0,2,0,0
1930,M-1930-16,Argentina v United States,1930-07-26,Argentina,P-04418,87,0,2,0,0
1930,M-1930-16,Argentina v United States,1930-07-26,Argentina,P-03816,80,0,2,0,0
1930,M-1930-16,Argentina v United States,1930-07-26,Argentina,P-03816,85,0,2,0,0
1930,M-1930-16,Argentina v United States,1930-07-26,United States,P-05896,89,0,2,0,0
1930,M-1930-17,Uruguay v Yugoslavia,1930-07-27,Uruguay,P-00724,18,0,1,0,0
1930,M-1930-17,Uruguay v Yugoslavia,1930-07-27,Uruguay,P-00724,67,0,2,0,0
1930,M-1930-17,Uruguay v Yugoslavia,1930-07-27,Uruguay,P-00724,72,0,2,0,0
1930,M-1930-17,Uruguay v Yugoslavia,1930-07-27,Uruguay,P-08997,20,0,1,0,0
1930,M-1930-17,Uruguay v Yugoslavia,1930-07-27,Uruguay,P-08997,31,0,1,0,0
1930,M-1930-17,Uruguay v Yugoslavia,1930-07-27,Uruguay,P-05989,61,0,2,0,0
1930,M-1930-17,Uruguay v Yugoslavia,1930-07-27,Yugoslavia,P-03989,4,0,1,0,0
1930,M-1930-18,Uruguay v Argentina,1930-07-30,Uruguay,P-00275,12,0,1,0,0
1930,M-1930-18,Uruguay v Argentina,1930-07-30,Uruguay,P-00724,57,0,2,0,0
1930,M-1930-18,Uruguay v Argentina,1930-07-30,Uruguay,P-05989,68,0,2,0,0
1930,M-1930-18,Uruguay v Argentina,1930-07-30,Uruguay,P-00826,89,0,2,0,0
1930,M-1930-18,Uruguay v Argentina,1930-07-30,Argentina,P-03816,20,0,1,0,0
1930,M-1930-18,Uruguay v Argentina,1930-07-30,Argentina,P-04418,37,0,1,0,0
1934,M-1934-01,Austria v France,1934-05-27,Austria,P-07395,44,0,1,0,0
1934,M-1934-01,Austria v France,1934-05-27,Austria,P-06987,93,0,1,0,0
1934,M-1934-01,Austria v France,1934-05-27,Austria,P-03565,109,0,1,0,0
1934,M-1934-01,Austria v France,1934-05-27,France,P-01289,18,0,1,0,0
1934,M-1934-01,Austria v France,1934-05-27,France,P-00692,116,0,1,0,1
1934,M-1934-02,Czechoslovakia v Romania,1934-05-27,Czechoslovakia,P-02061,50,0,2,0,0
1934,M-1934-02,Czechoslovakia v Romania,1934-05-27,Czechoslovakia,P-05627,67,0,2,0,0
1934,M-1934-02,Czechoslovakia v Romania,1934-05-27,Romania,P-08716,11,0,1,0,0
1934,M-1934-03,Germany v Belgium,1934-05-27,Germany,P-01808,25,0,1,0,0
1934,M-1934-03,Germany v Belgium,1934-05-27,Germany,P-06647,49,0,2,0,0
1934,M-1934-03,Germany v Belgium,1934-05-27,Germany,P-03649,66,0,2,0,0
1934,M-1934-03,Germany v Belgium,1934-05-27,Germany,P-03649,70,0,2,0,0
1934,M-1934-03,Germany v Belgium,1934-05-27,Germany,P-03649,87,0,2,0,0
1934,M-1934-03,Germany v Belgium,1934-05-27,Belgium,P-00804,29,0,1,0,0
1934,M-1934-03,Germany v Belgium,1934-05-27,Belgium,P-00804,43,0,1,0,0
1934,M-1934-04,Hungary v Egypt,1934-05-27,Hungary,P-09365,11,0,1,0,0
1934,M-1934-04,Hungary v Egypt,1934-05-27,Hungary,P-07150,31,0,1,0,0
1934,M-1934-04,Hungary v Egypt,1934-05-27,Hungary,P-07150,61,0,2,0,0
1934,M-1934-04,Hungary v Egypt,1934-05-27,Hungary,P-04863,53,0,2,0,0
1934,M-1934-04,Hungary v Egypt,1934-05-27,Egypt,P-07685,35,0,1,0,0
1934,M-1934-04,Hungary v Egypt,1934-05-27,Egypt,P-07685,39,0,1,0,0
1934,M-1934-05,Italy v United States,1934-05-27,Italy,P-02250,18,0,1,0,0
1934,M-1934-05,Italy v United States,1934-05-27,Italy,P-02250,29,0,1,0,0
1934,M-1934-05,Italy v United States,1934-05-27,Italy,P-02250,64,0,2,0,0
1934,M-1934-05,Italy v United States,1934-05-27,Italy,P-06734,20,0,1,0,0
1934,M-1934-05,Italy v United States,1934-05-27,Italy,P-06734,69,0,2,0,0
1934,M-1934-05,Italy v United States,1934-05-27,Italy,P-06750,63,0,2,0,0
1934,M-1934-05,Italy v United States,1934-05-27,Italy,P-03621,90,0,2,0,0
1934,M-1934-05,Italy v United States,1934-05-27,United States,P-01139,57,0,2,0,0
1934,M-1934-06,Spain v Brazil,1934-05-27,Spain,P-09183,18,0,1,0,1
1934,M-1934-06,Spain v Brazil,1934-05-27,Spain,P-09183,25,0,1,0,0
1934,M-1934-06,Spain v Brazil,1934-05-27,Spain,P-02668,29,0,1,0,0
1934,M-1934-06,Spain v Brazil,1934-05-27,Brazil,P-03023,55,0,2,0,0
1934,M-1934-07,Sweden v Argentina,1934-05-27,Sweden,P-06290,9,0,1,0,0
1934,M-1934-07,Sweden v Argentina,1934-05-27,Sweden,P-06290,67,0,2,0,0
1934,M-1934-07,Sweden v Argentina,1934-05-27,Sweden,P-01191,79,0,2,0,0
1934,M-1934-07,Sweden v Argentina,1934-05-27,Argentina,P-09883,4,0,1,0,0
1934,M-1934-07,Sweden v Argentina,1934-05-27,Argentina,P-03717,48,0,2,0,0
1934,M-1934-08,Switzerland v Netherlands,1934-05-27,Switzerland,P-08185,7,0,1,0,0
1934,M-1934-08,Switzerland v Netherlands,1934-05-27,Switzerland,P-08185,43,0,1,0,0
1934,M-1934-08,Switzerland v Netherlands,1934-05-27,Switzerland,P-05367,66,0,2,0,0
1934,M-1934-08,Switzerland v Netherlands,1934-05-27,Netherlands,P-01717,29,0,1,0,0
1934,M-1934-08,Switzerland v Netherlands,1934-05-27,Netherlands,P-05901,69,0,2,0,0
1934,M-1934-09,Austria v Hungary,1934-05-31,Austria,P-08559,8,0,1,0,0
1934,M-1934-09,Austria v Hungary,1934-05-31,Austria,P-03943,51,0,2,0,0
1934,M-1934-09,Austria v Hungary,1934-05-31,Hungary,P-02366,60,0,2,0,1
1934,M-1934-10,Czechoslovakia v Switzerland,1934-05-31,Czechoslovakia,P-05088,24,0,1,0,0
1934,M-1934-10,Czechoslovakia v Switzerland,1934-05-31,Czechoslovakia,P-02890,49,0,2,0,0
1934,M-1934-10,Czechoslovakia v Switzerland,1934-05-31,Czechoslovakia,P-05627,82,0,2,0,0
1934,M-1934-10,Czechoslovakia v Switzerland,1934-05-31,Switzerland,P-08185,18,0,1,0,0
1934,M-1934-10,Czechoslovakia v Switzerland,1934-05-31,Switzerland,P-06523,78,0,2,0,0
1934,M-1934-11,Germany v Sweden,1934-05-31,Germany,P-04731,60,0,2,0,0
1934,M-1934-11,Germany v Sweden,1934-05-31,Germany,P-04731,63,0,2,0,0
1934,M-1934-11,Germany v Sweden,1934-05-31,Sweden,P-01236,82,0,2,0,0
1934,M-1934-12,Italy v Spain,1934-05-31,Italy,P-06750,44,0,1,0,0
1934,M-1934-12,Italy v Spain,1934-05-31,Spain,P-03198,30,0,1,0,0
1934,M-1934-13,Italy v Spain,1934-06-01,Italy,P-03621,11,0,1,0,0
1934,M-1934-14,Czechoslovakia v Germany,1934-06-03,Czechoslovakia,P-05627,21,0,1,0,0
1934,M-1934-14,Czechoslovakia v Germany,1934-06-03,Czechoslovakia,P-05627,69,0,2,0,0
1934,M-1934-14,Czechoslovakia v Germany,1934-06-03,Czechoslovakia,P-05627,80,0,2,0,0
1934,M-1934-14,Czechoslovakia v Germany,1934-06-03,Germany,P-08354,62,0,2,0,0
1934,M-1934-15,Italy v Austria,1934-06-03,Italy,P-04599,19,0,1,0,0
1934,M-1934-16,Germany v Austria,1934-06-07,Germany,P-09992,1,0,1,0,0
1934,M-1934-16,Germany v Austria,1934-06-07,Germany,P-09992,42,0,1,0,0
1934,M-1934-16,Germany v Austria,1934-06-07,Germany,P-03649,27,0,1,0,0
1934,M-1934-16,Germany v Austria,1934-06-07,Austria,P-08559,28,0,1,0,0
1934,M-1934-16,Germany v Austria,1934-06-07,Austria,P-00993,54,0,2,0,0
1934,M-1934-17,Italy v Czechoslovakia,1934-06-10,Italy,P-06734,81,0,2,0,0
1934,M-1934-17,Italy v Czechoslovakia,1934-06-10,Italy,P-02250,95,0,1,0,0
1934,M-1934-17,Italy v Czechoslovakia,1934-06-10,Czechoslovakia,P-02061,71,0,2,0,0
1938,M-1938-01,Switzerland v Germany,1938-06-04,Switzerland,P-05367,43,0,1,0,0
1938,M-1938-01,Switzerland v Germany,1938-06-04,Germany,P-01368,29,0,1,0,0
1938,M-1938-02,Cuba v Romania,1938-06-05,Cuba,P-05379,44,0,1,0,0
1938,M-1938-02,Cuba v Romania,1938-06-05,Cuba,P-05379,103,0,1,0,0
1938,M-1938-02,Cuba v Romania,1938-06-05,Cuba,P-01298,69,0,2,0,0
1938,M-1938-02,Cuba v Romania,1938-06-05,Romania,P-05831,35,0,1,0,0
1938,M-1938-02,Cuba v Romania,1938-06-05,Romania,P-01365,88,0,2,0,0
1938,M-1938-02,Cuba v Romania,1938-06-05,Romania,P-08716,105,0,1,0,0
1938,M-1938-03,France v Belgium,1938-06-05,France,P-06225,1,0,1,0,0
1938,M-1938-03,France v Belgium,1938-06-05,France,P-01289,16,0,1,0,0
1938,M-1938-03,France v Belgium,1938-06-05,France,P-01289,69,0,2,0,0
1938,M-1938-03,France v Belgium,1938-06-05,Belgium,P-02231,38,0,1,0,0
1938,M-1938-04,Hungary v Dutch East Indies,1938-06-05,Hungary,P-07816,13,0,1,0,0
1938,M-1938-04,Hungary v Dutch East Indies,1938-06-05,Hungary,P-07150,15,0,1,0,0
1938,M-1938-04,Hungary v Dutch East Indies,1938-06-05,Hungary,P-02366,28,0,1,0,0
1938,M-1938-04,Hungary v Dutch East Indies,1938-06-05,Hungary,P-02366,89,0,2,0,0
1938,M-1938-04,Hungary v Dutch East Indies,1938-06-05,Hungary,P-04466,35,0,1,0,0
1938,M-1938-04,Hungary v Dutch East Indies,1938-06-05,Hungary,P-04466,76,0,2,0,0
1938,M-1938-05,Italy v Norway,1938-06-05,Italy,P-00963,2,0,1,0,0
1938,M-1938-05,Italy v Norway,1938-06-05,Italy,P-08824,94,0,1,0,0
1938,M-1938-05,Italy v Norway,1938-06-05,Norway,P-00254,83,0,2,0,0
1938,M-1938-06,Brazil v Poland,1938-06-05,Brazil,P-03023,18,0,1,0,0
1938,M-1938-06,Brazil v Poland,1938-06-05,Brazil,P-03023,93,0,1,0,0
1938,M-1938-06,Brazil v Poland,1938-06-05,Brazil,P-03023,104,0,1,0,0
1938,M-1938-06,Brazil v Poland,1938-06-05,Brazil,P-06138,25,0,1,0,0
1938,M-1938-06,Brazil v Poland,1938-06-05,Brazil,P-00023,44,0,1,0,0
1938,M-1938-06,Brazil v Poland,1938-06-05,Brazil,P-00023,71,0,2,0,0
1938,M-1938-06,Brazil v Poland,1938-06-05,Poland,P-08493,23,0,1,0,1
1938,M-1938-06,Brazil v Poland,1938-06-05,Poland,P-00461,53,0,2,0,0
1938,M-1938-06,Brazil v Poland,1938-06-05,Poland,P-00461,59,0,2,0,0
1938,M-1938-06,Brazil v Poland,1938-06-05,Poland,P-00461,89,0,2,0,0
1938,M-1938-06,Brazil v Poland,1938-06-05,Poland,P-00461,118,0,1,0,0
1938,M-1938-07,Czechoslovakia v Netherlands,1938-06-05,Czechoslovakia,P-01268,93,0,1,0,0
1938,M-1938-07,Czechoslovakia v Netherlands,1938-06-05,Czechoslovakia,P-06064,111,0,1,0,0
1938,M-1938-07,Czechoslovakia v Netherlands,1938-06-05,Czechoslovakia,P-05627,118,0,1,0,0
1938,M-1938-08,Cuba v Romania,1938-06-09,Cuba,P-05379,51,0,2,0,0
1938,M-1938-08,Cuba v Romania,1938-06-09,Romania,P-08716,35,0,1,0,0
1938,M-1938-09,Switzerland v Germany,1938-06-09,Switzerland,P-06459,42,0,1,0,0
1938,M-1938-09,Switzerland v Germany,1938-06-09,Switzerland,P-01417,64,0,2,0,0
1938,M-1938-09,Switzerland v Germany,1938-06-09,Switzerland,P-05367,75,0,2,0,0
1938,M-1938-09,Switzerland v Germany,1938-06-09,Switzerland,P-05367,78,0,2,0,0
1938,M-1938-09,Switzerland v Germany,1938-06-09,Germany,P-04109,8,0,1,0,0
1938,M-1938-09,Switzerland v Germany,1938-06-09,Germany,P-09000,22,0,1,1,0
1938,M-1938-10,Brazil v Czechoslovakia,1938-06-12,Brazil,P-03023,30,0,1,0,0
1938,M-1938-10,Brazil v Czechoslovakia,1938-06-12,Czechoslovakia,P-05627,65,0,2,0,1
1938,M-1938-11,Hungary v Switzerland,1938-06-12,Hungary,P-02366,40,0,1,0,0
1938,M-1938-11,Hungary v Switzerland,1938-06-12,Hungary,P-04466,89,0,2,0,0
1938,M-1938-12,Italy v France,1938-06-12,Italy,P-03238,9,0,1,0,0
1938,M-1938-12,Italy v France,1938-06-12,Italy,P-08824,51,0,2,0,0
1938,M-1938-12,Italy v France,1938-06-12,Italy,P-08824,72,0,2,0,0
1938,M-1938-12,Italy v France,1938-06-12,France,P-01176,10,0,1,0,0
1938,M-1938-13,Sweden v Cuba,1938-06-12,Sweden,P-02236,9,0,1,0,0
1938,M-1938-13,Sweden v Cuba,1938-06-12,Sweden,P-02236,81,0,2,0,0
1938,M-1938-13,Sweden v Cuba,1938-06-12,Sweden,P-02236,89,0,2,0,0
1938,M-1938-13,Sweden v Cuba,1938-06-12,Sweden,P-08959,22,0,1,0,0
1938,M-1938-13,Sweden v Cuba,1938-06-12,Sweden,P-08959,37,0,1,0,0
1938,M-1938-13,Sweden v Cuba,1938-06-12,Sweden,P-08959,44,0,1,0,0
1938,M-1938-13,Sweden v Cuba,1938-06-12,Sweden,P-05555,80,0,2,0,0
1938,M-1938-13,Sweden v Cuba,1938-06-12,Sweden,P-06562,84,0,2,0,0
1938,M-1938-14,Brazil v Czechoslovakia,1938-06-14,Brazil,P-03023,57,0,2,0,0
1938,M-1938-14,Brazil v Czechoslovakia,1938-06-14,Brazil,P-04054,62,0,2,0,0
1938,M-1938-14,Brazil v Czechoslovakia,1938-06-14,Czechoslovakia,P-03747,25,0,1,0,0
1938,M-1938-15,Hungary v Sweden,1938-06-16,Hungary,P-02582,37,0,1,0,0
1938,M-1938-15,Hungary v Sweden,1938-06-16,Hungary,P-04466,39,0,1,0,0
1938,M-1938-15,Hungary v Sweden,1938-06-16,Hungary,P-04466,85,0,2,0,0
1938,M-1938-15,Hungary v Sweden,1938-06-16,Hungary,P-02366,65,0,2,0,0
1938,M-1938-15,Hungary v Sweden,1938-06-16,Sweden,P-06562,1,0,1,0,0
1938,M-1938-15,Hungary v Sweden,1938-06-16,Hungary,P-05054,19,0,1,1,0
1938,M-1938-16,Italy v Brazil,1938-06-16,Italy,P-03238,51,0,2,0,0
1938,M-1938-16,Italy v Brazil,1938-06-16,Italy,P-03621,60,0,2,0,1
1938,M-1938-16,Italy v Brazil,1938-06-16,Brazil,P-06138,87,0,2,0,0
1938,M-1938-17,Brazil v Sweden,1938-06-19,Brazil,P-06138,44,0,1,0,0
1938,M-1938-17,Brazil v Sweden,1938-06-19,Brazil,P-03023,63,0,2,0,0
1938,M-1938-17,Brazil v Sweden,1938-06-19,Brazil,P-03023,74,0,2,0,0
1938,M-1938-17,Brazil v Sweden,1938-06-19,Brazil,P-00023,80,0,2,0,0
1938,M-1938-17,Brazil v Sweden,1938-06-19,Sweden,P-06290,28,0,1,0,0
1938,M-1938-17,Brazil v Sweden,1938-06-19,Sweden,P-06562,38,0,1,0,0
1938,M-1938-18,Italy v Hungary,1938-06-19,Italy,P-03238,6,0,1,0,0
1938,M-1938-18,Italy v Hungary,1938-06-19,Italy,P-03238,35,0,1,0,0
1938,M-1938-18,Italy v Hungary,1938-06-19,Italy,P-08824,16,0,1,0,0
1938,M-1938-18,Italy v Hungary,1938-06-19,Italy,P-08824,82,0,2,0,0
1938,M-1938-18,Italy v Hungary,1938-06-19,Hungary,P-02582,8,0,1,0,0
1938,M-1938-18,Italy v Hungary,1938-06-19,Hungary,P-02366,70,0,2,0,0
1950,M-1950-01,Brazil v Mexico,1950-06-24,Brazil,P-04188,30,0,1,0,0
1950,M-1950-01,Brazil v Mexico,1950-06-24,Brazil,P-04188,79,0,2,0,0
1950,M-1950-01,Brazil v Mexico,1950-06-24,Brazil,P-06471,65,0,2,0,0
1950,M-1950-01,Brazil v Mexico,1950-06-24,Brazil,P-02090,71,0,2,0,0
1950,M-1950-02,Yugoslavia v Switzerland,1950-06-25,Yugoslavia,P-07614,59,0,2,0,0
1950,M-1950-02,Yugoslavia v Switzerland,1950-06-25,Yugoslavia,P-06934,70,0,2,0,0
1950,M-1950-02,Yugoslavia v Switzerland,1950-06-25,Yugoslavia,P-04537,84,0,2,0,0
1950,M-1950-03,England v Chile,1950-06-25,England,P-07259,39,0,1,0,0
1950,M-1950-03,England v Chile,1950-06-25,England,P-04023,51,0,2,0,0
1950,M-1950-04,Spain v United States,1950-06-25,Spain,P-03617,81,0,2,0,0
1950,M-1950-04,Spain v United States,1950-06-25,Spain,P-08187,83,0,2,0,0
1950,M-1950-04,Spain v United States,1950-06-25,Spain,P-03281,89,0,2,0,0
1950,M-1950-04,Spain v United States,1950-06-25,United States,P-01452,17,0,1,0,0
1950,M-1950-05,Sweden v Italy,1950-06-25,Sweden,P-00166,25,0,1,0,0
1950,M-1950-05,Sweden v Italy,1950-06-25,Sweden,P-00166,68,0,2,0,0
1950,M-1950-05,Sweden v Italy,1950-06-25,Sweden,P-06904,33,0,1,0,0
1950,M-1950-05,Sweden v Italy,1950-06-25,Italy,P-08248,7,0,1,0,0
1950,M-1950-05,Sweden v Italy,1950-06-25,Italy,P-00854,75,0,2,0,0
1950,M-1950-06,Brazil v Switzerland,1950-06-28,Brazil,P-00257,3,0,1,0,0
1950,M-1950-06,Brazil v Switzerland,1950-06-28,Brazil,P-02090,32,0,1,0,0
1950,M-1950-06,Brazil v Switzerland,1950-06-28,Switzerland,P-08600,17,0,1,0,0
1950,M-1950-06,Brazil v Switzerland,1950-06-28,Switzerland,P-08600,88,0,2,0,0
1950,M-1950-07,Yugoslavia v Mexico,1950-06-28,Yugoslavia,P-04917,20,0,1,0,0
1950,M-1950-07,Yugoslavia v Mexico,1950-06-28,Yugoslavia,P-06963,23,0,1,0,0
1950,M-1950-07,Yugoslavia v Mexico,1950-06-28,Yugoslavia,P-06963,51,0,2,0,0
1950,M-1950-07,Yugoslavia v Mexico,1950-06-28,Yugoslavia,P-06934,81,0,2,0,0
1950,M-1950-07,Yugoslavia v Mexico,1950-06-28,Mexico,P-01505,89,0,2,0,1
1950,M-1950-08,Spain v Chile,1950-06-29,Spain,P-08187,17,0,1,0,0
1950,M-1950-08,Spain v Chile,1950-06-29,Spain,P-03281,30,0,1,0,0
1950,M-1950-09,United States v England,1950-06-29,United States,P-00852,38,0,1,0,0
1950,M-1950-10,Sweden v Paraguay,1950-06-29,Sweden,P-06002,17,0,1,0,0
1950,M-1950-10,Sweden v Paraguay,1950-06-29,Sweden,P-09097,26,0,1,0,0
1950,M-1950-10,Sweden v Paraguay,1950-06-29,Paraguay,P-02013,35,0,1,0,0
1950,M-1950-10,Sweden v Paraguay,1950-06-29,Paraguay,P-04742,74,0,2,0,0
1950,M-1950-11,Brazil v Yugoslavia,1950-07-01,Brazil,P-04188,4,0,1,0,0
1950,M-1950-11,Brazil v Yugoslavia,1950-07-01,Brazil,P-05390,69,0,2,0,0
1950,M-1950-12,Chile v United States,1950-07-02,Chile,P-09540,16,0,1,0,0
1950,M-1950-12,Chile v United States,1950-07-02,Chile,P-07187,32,0,1,0,0
1950,M-1950-12,Chile v United States,1950-07-02,Chile,P-07187,60,0,2,0,0
1950,M-1950-12,Chile v United States,1950-07-02,Chile,P-03441,54,0,2,0,0
1950,M-1950-12,Chile v United States,1950-07-02,Chile,P-09291,82,0,2,0,0
1950,M-1950-12,Chile v United States,1950-07-02,United States,P-00014,47,0,2,0,0
1950,M-1950-12,Chile v United States,1950-07-02,United States,P-08718,48,0,2,0,1
1950,M-1950-13,Spain v England,1950-07-02,Spain,P-03281,48,0,2,0,0
1950,M-1950-14,Italy v Paraguay,1950-07-02,Italy,P-08248,12,0,1,0,0
1950,M-1950-14,Italy v Paraguay,1950-07-02,Italy,P-04878,62,0,2,0,0
1950,M-1950-15,Uruguay v Bolivia,1950-07-02,Uruguay,P-06216,14,0,1,0,0
1950,M-1950-15,Uruguay v Bolivia,1950-07-02,Uruguay,P-06216,40,0,1,0,0
1950,M-1950-15,Uruguay v Bolivia,1950-07-02,Uruguay,P-06216,51,0,2,0,0
1950,M-1950-15,Uruguay v Bolivia,1950-07-02,Uruguay,P-02966,18,0,1,0,0
1950,M-1950-15,Uruguay v Bolivia,1950-07-02,Uruguay,P-08519,23,0,1,0,0
1950,M-1950-15,Uruguay v Bolivia,1950-07-02,Uruguay,P-08519,54,0,2,0,0
1950,M-1950-15,Uruguay v Bolivia,1950-07-02,Uruguay,P-03134,83,0,2,0,0
1950,M-1950-15,Uruguay v Bolivia,1950-07-02,Uruguay,P-02673,87,0,2,0,0
1950,M-1950-16,Switzerland v Mexico,1950-07-02,Switzerland,P-01810,10,0,1,0,0
1950,M-1950-16,Switzerland v Mexico,1950-07-02,Switzerland,P-09805,44,0,1,0,0
1950,M-1950-16,Switzerland v Mexico,1950-07-02,Mexico,P-06574,89,0,2,0,0
1950,M-1950-17,Brazil v Sweden,1950-07-09,Brazil,P-04188,17,0,1,0,0
1950,M-1950-17,Brazil v Sweden,1950-07-09,Brazil,P-04188,36,0,1,0,0
1950,M-1950-17,Brazil v Sweden,1950-07-09,Brazil,P-04188,52,0,2,0,0
1950,M-1950-17,Brazil v Sweden,1950-07-09,Brazil,P-04188,58,0,2,0,0
1950,M-1950-17,Brazil v Sweden,1950-07-09,Brazil,P-02577,39,0,1,0,0
1950,M-1950-17,Brazil v Sweden,1950-07-09,Brazil,P-02577,88,0,2,0,0
1950,M-1950-17,Brazil v Sweden,1950-07-09,Brazil,P-04673,85,0,2,0,0
1950,M-1950-17,Brazil v Sweden,1950-07-09,Sweden,P-06904,67,0,2,0,1
1950,M-1950-18,Uruguay v Spain,1950-07-09,Uruguay,P-02673,29,0,1,0,0
1950,M-1950-18,Uruguay v Spain,1950-07-09,Uruguay,P-09349,73,0,2,0,0
1950,M-1950-18,Uruguay v Spain,1950-07-09,Spain,P-08187,37,0,1,0,0
1950,M-1950-18,Uruguay v Spain,1950-07-09,Spain,P-08187,39,0,1,0,0
1950,M-1950-19,Brazil v Spain,1950-07-13,Brazil,P-04188,15,0,1,0,0
1950,M-1950-19,Brazil v Spain,1950-07-13,Brazil,P-06471,21,0,1,0,0
1950,M-1950-19,Brazil v Spain,1950-07-13,Brazil,P-02577,31,0,1,0,0
1950,M-1950-19,Brazil v Spain,1950-07-13,Brazil,P-02577,55,0,2,0,0
1950,M-1950-19,Brazil v Spain,1950-07-13,Brazil,P-04188,57,0,2,0,0
1950,M-1950-19,Brazil v Spain,1950-07-13,Brazil,P-05390,67,0,2,0,0
1950,M-1950-19,Brazil v Spain,1950-07-13,Spain,P-03617,71,0,2,0,0
1950,M-1950-20,Uruguay v Sweden,1950-07-13,Uruguay,P-02673,39,0,1,0,0
